transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,Date
3289,1/29/2022 14:08,P0581,5,visa,4.0416E+15,F,0.51,4,1.49,1/6/2025
3290,1/29/2022 17:51,P0293,5,mastercard,5.10875E+15,F,18.19,3,19.89,1/6/2025
3291,1/29/2022 20:33,P0708,4,americanexpress,3.74284E+14,F,17.79,2,19.19,1/6/2025
3292,1/29/2022 21:52,P0435,8,americanexpress,3.74288E+14,F,7.88,3,8.39,1/6/2025
3293,1/29/2022 22:24,P0556,4,visa,4.04159E+15,F,5.5,1,6.49,1/6/2025
3294,1/30/2022 1:16,P0399,3,americanexpress,3.74289E+14,F,9.83,3,11.29,1/6/2025
3295,1/30/2022 7:30,P0059,7,americanexpress,3.74288E+14,F,11,1,11.59,1/6/2025
3296,1/30/2022 8:25,P0595,8,mastercard,5.10876E+15,F,17.58,2,18.79,1/6/2025
3297,1/30/2022 10:17,P0422,2,americanexpress,3.74288E+14,F,4.3,1,4.99,1/6/2025
3298,1/30/2022 10:37,P0687,7,visa,4.04159E+12,F,16.69,1,18.09,1/6/2025
3299,1/30/2022 12:57,P0050,7,americanexpress,3.74284E+14,T,16.93,3,18.19,1/6/2025
3300,1/30/2022 14:48,P0247,7,mastercard,5.10875E+15,F,13.58,3,14.79,1/6/2025
3301,1/30/2022 17:43,P0396,5,visa,4.0416E+15,F,4.18,3,4.89,1/6/2025
3302,1/30/2022 18:28,P0452,5,visa,4.0416E+12,F,8.33,2,9.29,1/6/2025
3303,1/30/2022 18:58,P0592,9,mastercard,5.04838E+15,F,7.44,1,8.29,1/6/2025
3304,1/30/2022 19:18,P0395,5,americanexpress,3.74284E+14,F,2.55,4,3.59,1/6/2025
3305,1/30/2022 21:19,P0108,5,visa,4.0416E+15,F,16.62,4,18.09,1/6/2025
3306,1/31/2022 0:39,P0683,5,americanexpress,3.74289E+14,F,11,3,11.59,1/6/2025
3307,1/31/2022 2:34,P0547,4,visa,4.04159E+15,F,20,2,21.49,1/6/2025
3308,1/31/2022 2:44,P0127,7,visa,4.04159E+15,T,13.91,1,14.89,1/6/2025
3309,1/31/2022 5:10,P0355,3,visa,4.0416E+12,F,6.54,3,7.89,1/6/2025
3310,1/31/2022 8:28,P0189,4,mastercard,5.10876E+15,F,13.1,1,14.69,1/6/2025
3311,1/31/2022 8:57,P0608,6,americanexpress,3.74289E+14,F,11.04,3,11.69,1/6/2025
3312,1/31/2022 9:27,P0328,8,visa,4.0416E+12,F,3.18,2,4.39,1/6/2025
3313,1/31/2022 9:41,P0403,6,americanexpress,3.74288E+14,T,18.82,1,20.79,1/6/2025
3314,1/31/2022 11:16,P0419,4,mastercard,5.10876E+15,F,16.66,1,18.09,1/6/2025
3315,1/31/2022 12:58,P0431,4,americanexpress,3.74288E+14,F,10.67,3,11.59,1/6/2025
3316,1/31/2022 13:05,P0534,7,mastercard,5.04838E+15,F,7.63,1,8.29,1/6/2025
3317,1/31/2022 13:37,P0222,8,americanexpress,3.74283E+14,F,16.56,1,18.09,1/6/2025
3318,1/31/2022 19:55,P0440,4,visa,4.0416E+12,T,8.88,5,10.19,1/6/2025
3319,1/31/2022 20:17,P0511,9,americanexpress,3.74289E+14,F,7.06,2,8.19,1/6/2025
3320,1/31/2022 23:45,P0352,8,americanexpress,3.74288E+14,T,2.04,5,2.59,1/6/2025
3321,2/1/2022 0:05,P0319,8,mastercard,5.04838E+15,F,3.51,1,4.69,1/6/2025
3322,2/1/2022 0:45,P0451,6,americanexpress,3.74289E+14,F,2.41,3,3.29,1/6/2025
3323,2/1/2022 2:17,P0458,6,visa,4.04159E+12,F,9,1,10.39,1/6/2025
3324,2/1/2022 4:21,P0403,8,mastercard,5.10875E+15,F,18.82,1,20.79,1/6/2025
3325,2/1/2022 8:18,P0485,6,visa,4.0416E+12,F,19.85,3,21.39,1/6/2025
3326,2/1/2022 10:36,P0405,4,americanexpress,3.74283E+14,F,18.2,2,19.99,1/6/2025
3327,2/1/2022 10:59,P0429,4,visa,4.0416E+15,F,0.78,2,1.59,1/6/2025
3328,2/1/2022 11:07,P0454,4,visa,4.0416E+12,F,5.79,1,6.99,1/6/2025
3329,2/1/2022 11:48,P0266,5,americanexpress,3.74283E+14,F,7.49,2,8.29,1/6/2025
3330,2/1/2022 12:06,P0371,8,mastercard,5.04838E+15,F,5.38,3,6.29,1/6/2025
3331,2/1/2022 14:54,P0629,2,visa,4.0416E+12,F,6.4,1,7.79,1/6/2025
3332,2/1/2022 15:04,P0348,5,americanexpress,3.74283E+14,F,6.83,7,8.09,1/6/2025
3333,2/1/2022 16:01,P0407,4,americanexpress,3.74284E+14,F,12.35,2,13.99,1/6/2025
3334,2/1/2022 16:10,P0290,4,visa,4.0416E+12,F,18.11,1,19.79,1/6/2025
3335,2/1/2022 20:03,P0427,7,mastercard,5.04837E+15,T,12.94,2,14.59,1/6/2025
3336,2/1/2022 20:37,P0051,8,americanexpress,3.74288E+14,F,16.95,1,18.19,1/6/2025
3337,2/2/2022 0:35,P0638,4,americanexpress,3.74288E+14,F,16.92,1,18.19,1/6/2025
3338,2/2/2022 1:23,P0372,4,mastercard,5.10875E+15,F,5.75,2,6.89,1/6/2025
3339,2/2/2022 1:50,P0422,5,mastercard,5.04838E+15,F,4.3,1,4.99,1/6/2025
3340,2/2/2022 6:52,P0318,5,americanexpress,3.74284E+14,F,6.76,1,7.99,1/6/2025
3341,2/2/2022 15:34,P0146,6,mastercard,5.10876E+15,F,14.53,3,15.69,1/6/2025
3342,2/2/2022 15:58,P0099,7,americanexpress,3.74289E+14,F,5.98,2,7.29,1/6/2025
3343,2/2/2022 18:20,P0707,6,americanexpress,3.74283E+14,F,16.18,2,17.89,1/6/2025
3344,2/2/2022 19:20,P0144,9,americanexpress,3.74289E+14,F,4.51,3,4.99,1/6/2025
3345,2/2/2022 19:29,P0518,5,mastercard,5.04838E+15,F,16.41,3,17.99,1/6/2025
3346,2/2/2022 22:43,P0571,7,visa,4.0416E+15,F,4.35,1,4.99,1/6/2025
3347,2/3/2022 1:23,P0410,7,visa,4.04159E+15,F,2.95,1,4.09,1/6/2025
3348,2/3/2022 5:44,P0210,7,visa,4.04159E+12,F,2.78,1,3.89,1/6/2025
3349,2/3/2022 6:11,P0696,6,mastercard,5.04838E+15,F,3.38,4,4.59,1/6/2025
3350,2/3/2022 10:00,P0400,10,visa,4.0416E+12,F,6.39,3,7.69,1/6/2025
3351,2/3/2022 11:39,P0718,5,mastercard,5.10876E+15,F,9.82,3,11.29,1/6/2025
3352,2/3/2022 13:02,P0426,5,mastercard,5.04837E+15,F,16,1,17.79,1/6/2025
3353,2/3/2022 20:57,P0098,6,mastercard,5.04837E+15,F,0.74,4,1.59,1/6/2025
3354,2/3/2022 22:25,P0402,9,americanexpress,3.74284E+14,F,11.61,1,12.79,1/6/2025
3355,2/3/2022 22:59,P0166,7,americanexpress,3.74284E+14,F,10.88,1,11.59,1/6/2025
3356,2/3/2022 23:19,P0169,3,americanexpress,3.74288E+14,T,6.79,1,7.99,1/6/2025
3357,2/4/2022 5:16,P0484,8,mastercard,5.04838E+15,F,10.9,3,11.59,1/6/2025
3358,2/4/2022 5:57,P0447,4,visa,4.0416E+12,F,13.43,1,14.79,1/6/2025
3359,2/4/2022 9:24,P0534,5,mastercard,5.04837E+15,F,7.63,1,8.29,1/6/2025
3360,2/4/2022 9:50,P0642,6,visa,4.04159E+12,F,5.45,4,6.39,1/6/2025
3361,2/4/2022 12:38,P0292,7,americanexpress,3.74284E+14,F,10.49,7,11.49,1/6/2025
3362,2/4/2022 12:56,P0709,3,americanexpress,3.74284E+14,F,14.56,1,15.69,1/6/2025
3363,2/4/2022 13:11,P0336,6,,5.01012E+15,F,8.17,1,8.89,1/6/2025
3364,2/4/2022 17:07,P0227,5,mastercard,5.04837E+15,F,7.59,3,8.29,1/6/2025
3365,2/4/2022 20:59,P0050,5,mastercard,5.04838E+15,T,16.93,4,18.19,1/6/2025
3366,2/4/2022 21:24,P0048,6,mastercard,5.10876E+15,F,17.85,4,19.29,1/6/2025
3367,2/5/2022 1:55,P0268,6,mastercard,5.04838E+15,T,11.93,3,13.39,1/6/2025
3368,2/5/2022 3:19,P0523,7,mastercard,5.10875E+15,F,11.74,4,13.09,1/6/2025
3369,2/5/2022 9:51,P0504,7,mastercard,5.10876E+15,F,3.38,3,4.59,1/6/2025
3370,2/5/2022 12:49,P0396,4,mastercard,5.10876E+15,F,4.18,4,4.89,1/6/2025
3371,2/5/2022 16:05,P0223,8,americanexpress,3.74289E+14,F,6.71,2,7.99,1/6/2025
3372,2/5/2022 18:01,P0492,9,americanexpress,3.74284E+14,F,16.12,1,17.89,1/6/2025
3373,2/5/2022 20:11,P0083,6,visa,4.04159E+12,F,3.42,2,4.59,1/6/2025
3374,2/5/2022 23:54,P0470,7,visa,4.04159E+15,F,18.14,1,19.89,1/6/2025
3375,2/6/2022 0:43,P0255,6,mastercard,5.04837E+15,F,18.85,1,20.79,1/6/2025
3376,2/6/2022 1:58,P0406,3,americanexpress,3.74283E+14,F,7.19,2,8.19,1/6/2025
3377,2/6/2022 7:09,P0246,6,visa,4.04159E+15,F,18.7,2,20.69,1/6/2025
3378,2/6/2022 7:27,P0407,3,mastercard,5.04838E+15,F,12.35,1,13.99,1/6/2025
3379,2/6/2022 8:36,P0290,7,mastercard,5.10875E+15,F,18.11,1,19.79,1/6/2025
3380,2/6/2022 9:21,P0180,7,mastercard,5.10875E+15,F,19.25,2,21.19,1/6/2025
3381,2/6/2022 10:59,P0606,8,americanexpress,3.74289E+14,F,14.31,4,15.19,1/6/2025
3382,2/6/2022 12:33,P0334,11,americanexpress,3.74283E+14,F,5.53,2,6.59,1/6/2025
3383,2/6/2022 13:41,P0513,6,americanexpress,3.74289E+14,T,0.97,2,1.59,1/6/2025
3384,2/6/2022 14:47,P0330,4,americanexpress,3.74284E+14,F,11.06,3,11.69,1/6/2025
3385,2/6/2022 14:47,P0499,5,mastercard,5.10876E+15,F,16.3,5,17.99,1/6/2025
3386,2/6/2022 19:05,P0270,2,americanexpress,3.74283E+14,F,6.97,2,8.09,1/6/2025
3387,2/6/2022 23:53,P0286,8,mastercard,5.04837E+15,F,10.87,3,11.59,1/6/2025
3388,2/7/2022 0:02,P0430,6,,2.01701E+14,F,17.67,1,18.99,1/6/2025
3389,2/7/2022 1:33,P0446,8,mastercard,5.10875E+15,F,16.57,2,18.09,1/6/2025
3390,2/7/2022 1:36,P0285,6,visa,4.04159E+15,F,2.73,1,3.79,1/6/2025
3391,2/7/2022 3:36,P0603,7,mastercard,5.04837E+15,F,19.88,2,21.39,1/6/2025
3392,2/7/2022 3:57,P0510,6,mastercard,5.10876E+15,T,9.35,1,10.89,1/6/2025
3393,2/7/2022 5:54,P0381,4,americanexpress,3.74284E+14,F,5.05,3,5.69,1/6/2025
3394,2/7/2022 10:09,P0464,5,americanexpress,3.74283E+14,F,9.81,1,11.29,1/6/2025
3395,2/7/2022 12:07,P0270,5,visa,4.04159E+12,T,6.97,3,8.09,1/6/2025
3396,2/7/2022 12:59,P0523,6,americanexpress,3.74284E+14,F,11.74,2,13.09,1/6/2025
3397,2/7/2022 16:44,P0474,4,mastercard,5.10876E+15,F,15.66,2,17.49,1/6/2025
3398,2/7/2022 16:50,P0493,1,visa,4.0416E+15,F,18.02,4,19.69,1/6/2025
3399,2/8/2022 0:42,P0601,6,americanexpress,3.74289E+14,F,4.54,1,4.99,1/6/2025
3400,2/8/2022 1:55,P0278,4,visa,4.04159E+15,F,13.24,1,14.69,1/6/2025
3401,2/8/2022 4:13,P0365,4,mastercard,5.04837E+15,F,14.34,1,15.29,1/6/2025
3402,2/8/2022 4:52,P0395,5,visa,4.04159E+15,F,2.55,2,3.59,1/6/2025
3403,2/8/2022 4:52,P0065,8,mastercard,5.10875E+15,F,15.39,2,17.19,1/6/2025
3404,2/8/2022 7:21,P0088,4,visa,4.04159E+15,F,15.63,2,17.49,1/6/2025
3405,2/8/2022 8:00,P0281,5,americanexpress,3.74289E+14,F,2.39,2,3.29,1/6/2025
3406,2/8/2022 13:13,P0007,3,mastercard,5.10876E+15,F,11.81,3,13.19,1/6/2025
3407,2/8/2022 14:11,P0390,6,mastercard,5.04837E+15,F,14.31,6,15.19,1/6/2025
3408,2/8/2022 14:11,P0397,6,americanexpress,3.74289E+14,F,13.67,3,14.89,1/6/2025
3409,2/8/2022 15:51,P0260,3,visa,4.04159E+12,F,15.96,2,17.79,1/6/2025
3410,2/8/2022 20:10,P0164,9,americanexpress,3.74284E+14,F,18.98,1,20.99,1/6/2025
3411,2/8/2022 23:38,P0522,9,visa,4.04159E+15,F,4.9,3,5.39,1/6/2025
3412,2/9/2022 0:11,P0090,8,americanexpress,3.74283E+14,F,11.11,3,11.79,1/6/2025
3413,2/9/2022 0:59,P0625,4,visa,4.0416E+15,F,5.15,1,5.89,1/6/2025
3414,2/9/2022 1:14,P0375,4,americanexpress,3.74288E+14,F,15.75,2,17.59,1/6/2025
3415,2/9/2022 1:23,P0295,5,visa,4.0416E+15,F,1.43,1,1.69,1/6/2025
3416,2/9/2022 1:54,P0585,8,americanexpress,3.74288E+14,F,3.81,1,4.79,1/6/2025
3417,2/9/2022 2:36,P0507,5,visa,4.0416E+12,F,8.17,1,8.89,1/6/2025
3418,2/9/2022 3:41,P0099,7,mastercard,5.04838E+15,T,5.98,1,7.29,1/6/2025
3419,2/9/2022 6:55,P0539,6,americanexpress,3.74289E+14,F,8.13,1,8.89,1/6/2025
3420,2/9/2022 8:28,P0342,7,visa,4.0416E+15,F,18.73,1,20.69,1/6/2025
3421,2/9/2022 9:54,P0305,6,mastercard,5.10876E+15,F,8.74,3,9.99,1/6/2025
3422,2/9/2022 11:06,P0592,5,americanexpress,3.74283E+14,F,7.44,1,8.29,1/6/2025
3423,2/9/2022 11:37,P0531,10,americanexpress,3.74288E+14,F,3.2,5,4.39,1/6/2025
3424,2/9/2022 14:07,P0161,6,americanexpress,3.74284E+14,F,19.42,4,21.29,1/6/2025
3425,2/9/2022 15:50,P0238,7,mastercard,5.04838E+15,F,6,2,7.29,1/6/2025
3426,2/9/2022 16:19,P0393,7,visa,4.0416E+15,F,10.94,1,11.59,1/6/2025
3427,2/9/2022 17:43,P0493,8,mastercard,5.04838E+15,F,18.02,1,19.69,1/6/2025
3428,2/9/2022 17:55,P0537,7,americanexpress,3.74283E+14,F,8.62,2,9.79,1/6/2025
3429,2/9/2022 18:55,P0072,4,americanexpress,3.74288E+14,T,13.26,3,14.69,1/6/2025
3430,2/9/2022 19:06,P0448,6,mastercard,5.10876E+15,F,7.11,2,8.19,1/6/2025
3431,2/9/2022 19:21,P0021,6,visa,4.04159E+12,F,14.13,2,14.89,1/6/2025
3432,2/9/2022 19:23,P0011,9,mastercard,5.10875E+15,F,9.15,2,10.59,1/6/2025
3433,2/9/2022 21:59,P0555,7,visa,4.04159E+15,F,19.13,2,21.09,1/6/2025
3434,2/10/2022 0:11,P0108,8,americanexpress,3.74283E+14,F,16.62,1,18.09,1/6/2025
3435,2/10/2022 0:34,P0520,7,visa,4.0416E+15,F,18.18,3,19.89,1/6/2025
3436,2/10/2022 4:36,P0083,5,mastercard,5.04837E+15,F,3.42,2,4.59,1/6/2025
3437,2/10/2022 6:27,P0365,7,visa,4.0416E+12,F,14.34,3,15.29,1/6/2025
3438,2/10/2022 8:54,P0572,6,mastercard,5.04837E+15,F,5.45,2,6.39,1/6/2025
3439,2/10/2022 13:51,P0692,6,americanexpress,3.74289E+14,F,11.98,3,13.49,1/6/2025
3440,2/10/2022 14:53,P0245,8,americanexpress,3.74288E+14,F,4.19,2,4.89,1/6/2025
3441,2/10/2022 17:10,P0137,5,americanexpress,3.74288E+14,F,1.91,1,2.39,1/6/2025
3442,2/10/2022 18:17,P0592,5,mastercard,5.04837E+15,F,7.44,2,8.29,1/6/2025
3443,2/10/2022 18:22,P0680,7,visa,4.0416E+15,F,19.16,4,21.09,1/6/2025
3444,2/10/2022 19:26,P0290,6,mastercard,5.04837E+15,F,18.11,2,19.79,1/6/2025
3445,2/10/2022 19:59,P0518,6,americanexpress,3.74284E+14,F,16.41,1,17.99,1/6/2025
3446,2/11/2022 0:09,P0350,4,visa,4.0416E+15,F,17.21,2,18.19,1/6/2025
3447,2/11/2022 1:52,P0012,8,mastercard,5.10876E+15,F,11.93,3,13.39,1/6/2025
3448,2/11/2022 4:07,P0292,6,mastercard,5.04837E+15,F,10.49,4,11.49,1/6/2025
3449,2/11/2022 4:16,P0414,4,visa,4.0416E+15,F,10.22,4,11.49,1/6/2025
3450,2/11/2022 6:26,P0116,6,visa,4.04159E+15,F,12.24,1,13.89,1/6/2025
3451,2/11/2022 6:55,P0443,7,mastercard,5.04837E+15,F,11.72,3,12.99,1/6/2025
3452,2/11/2022 7:56,P0150,4,visa,4.0416E+15,T,19.07,2,21.09,1/6/2025
3453,2/11/2022 8:09,P0739,8,americanexpress,3.74289E+14,F,10.65,1,11.59,1/6/2025
3454,2/11/2022 8:11,P0380,6,americanexpress,3.74284E+14,F,10.56,3,11.59,1/6/2025
3455,2/11/2022 11:03,P0162,5,visa,4.04159E+15,F,18.21,1,19.99,1/6/2025
3456,2/11/2022 12:41,P0401,5,visa,4.0416E+15,F,16.69,2,18.09,1/6/2025
3457,2/11/2022 18:55,P0518,2,mastercard,5.04837E+15,T,16.41,2,17.99,1/6/2025
3458,2/11/2022 19:42,P0377,8,visa,4.0416E+15,F,0.12,1,1.19,1/6/2025
3459,2/11/2022 21:39,P0492,7,visa,4.04159E+15,F,16.12,1,17.89,1/6/2025
3460,2/11/2022 23:31,P0522,5,americanexpress,3.74288E+14,F,4.9,1,5.39,1/6/2025
3461,2/12/2022 1:42,P0263,7,visa,4.0416E+15,F,2.27,2,3.09,1/6/2025
3462,2/12/2022 5:51,P0345,5,visa,4.0416E+12,F,7.18,1,8.19,1/6/2025
3463,2/12/2022 6:29,P0073,8,mastercard,5.04838E+15,F,15.31,4,16.99,1/6/2025
3464,2/12/2022 6:46,P0420,6,americanexpress,3.74289E+14,F,18.06,1,19.69,1/6/2025
3465,2/12/2022 8:18,P0366,8,visa,4.0416E+12,F,13.27,4,14.69,1/6/2025
3466,2/12/2022 14:15,P0475,4,mastercard,5.10876E+15,F,8.08,1,8.79,1/6/2025
3467,2/12/2022 16:08,P0270,8,mastercard,5.10876E+15,F,6.97,1,8.09,1/6/2025
3468,2/12/2022 17:07,P0482,5,americanexpress,3.74284E+14,F,2.75,1,3.89,1/6/2025
3469,2/12/2022 17:15,P0276,7,americanexpress,3.74288E+14,F,18.02,4,19.69,1/6/2025
3470,2/12/2022 20:33,P0652,6,visa,4.0416E+15,F,0.87,2,1.59,1/6/2025
3471,2/12/2022 21:07,P0304,5,americanexpress,3.74283E+14,F,9.19,2,10.69,1/6/2025
3472,2/13/2022 0:49,P0198,4,americanexpress,3.74289E+14,T,17,1,18.19,1/6/2025
3473,2/13/2022 1:07,P0493,6,visa,4.0416E+15,F,18.02,1,19.69,1/6/2025
3474,2/13/2022 2:37,P0026,4,americanexpress,3.74284E+14,T,13.19,1,14.69,1/6/2025
3475,2/13/2022 3:33,P0526,9,mastercard,5.10876E+15,F,3.83,3,4.79,1/6/2025
3476,2/13/2022 6:38,P0407,6,mastercard,5.04837E+15,F,12.35,1,13.99,1/6/2025
3477,2/13/2022 10:19,P0597,5,americanexpress,3.74288E+14,F,12.19,3,13.79,1/6/2025
3478,2/13/2022 13:03,P0417,7,americanexpress,3.74288E+14,F,16.73,5,18.09,1/6/2025
3479,2/13/2022 17:23,P0259,6,mastercard,5.04837E+15,F,5.21,3,5.99,1/6/2025
3480,2/13/2022 19:09,P0089,9,,6.33314E+15,F,12.63,1,14.29,1/6/2025
3481,2/13/2022 20:22,P0351,7,mastercard,5.10875E+15,F,10.04,3,11.39,1/6/2025
3482,2/13/2022 20:37,P0369,9,visa,4.04159E+15,F,8.08,2,8.79,1/6/2025
3483,2/13/2022 22:22,P0423,7,mastercard,5.10875E+15,T,14.04,1,14.89,1/6/2025
3484,2/13/2022 22:57,P0321,7,mastercard,5.04837E+15,T,17.35,3,18.29,1/6/2025
3485,2/14/2022 1:25,P0264,7,mastercard,5.10876E+15,F,4.11,1,4.89,1/6/2025
3486,2/14/2022 1:28,P0486,5,americanexpress,3.74289E+14,F,6.52,5,7.89,1/6/2025
3487,2/14/2022 1:36,P0011,1,americanexpress,3.74288E+14,F,9.15,2,10.59,1/6/2025
3488,2/14/2022 2:17,P0422,7,visa,4.0416E+12,F,4.3,2,4.99,1/6/2025
3489,2/14/2022 3:56,P0360,3,americanexpress,3.74289E+14,F,5.54,1,6.59,1/6/2025
3490,2/14/2022 7:05,P0025,8,americanexpress,3.74284E+14,F,14.18,2,14.99,1/6/2025
3491,2/14/2022 7:33,P0222,7,americanexpress,3.74284E+14,F,16.56,1,18.09,1/6/2025
3492,2/14/2022 10:47,P0545,5,mastercard,5.04838E+15,F,6.62,1,7.89,1/6/2025
3493,2/14/2022 14:28,P0400,3,americanexpress,3.74283E+14,F,6.39,3,7.69,1/6/2025
3494,2/14/2022 19:41,P0433,7,americanexpress,3.74284E+14,F,9.33,2,10.79,1/6/2025
3495,2/14/2022 20:28,P0544,6,,5.58571E+15,T,19.72,1,21.39,1/6/2025
3496,2/14/2022 23:11,P0394,6,visa,4.0416E+15,F,8.44,1,9.49,1/6/2025
3497,2/14/2022 23:14,P0348,7,mastercard,5.10876E+15,F,6.83,2,8.09,1/6/2025
3498,2/15/2022 2:37,P0428,7,americanexpress,3.74289E+14,F,12.91,3,14.49,1/6/2025
3499,2/15/2022 7:16,P0490,6,mastercard,5.04837E+15,F,5.54,1,6.59,1/6/2025
3500,2/15/2022 8:04,P0293,6,mastercard,5.04838E+15,F,18.19,6,19.89,1/6/2025
3501,2/15/2022 8:39,P0269,7,visa,4.04159E+12,F,13.6,1,14.79,1/6/2025
3502,2/15/2022 12:24,P0475,5,mastercard,5.04837E+15,F,8.08,2,8.79,1/6/2025
3503,2/15/2022 14:50,P0316,4,mastercard,5.04837E+15,F,1.81,2,2.19,1/6/2025
3504,2/15/2022 15:02,P0623,8,mastercard,5.10876E+15,F,16.64,1,18.09,1/6/2025
3505,2/15/2022 15:41,P0426,5,visa,4.04159E+15,F,16,1,17.79,1/6/2025
3506,2/15/2022 16:49,P0205,5,americanexpress,3.74284E+14,F,16.68,3,18.09,1/6/2025
3507,2/15/2022 19:35,P0360,5,visa,4.0416E+15,F,5.54,1,6.59,1/6/2025
3508,2/15/2022 19:56,P0291,3,visa,4.0416E+12,F,14.13,2,14.89,1/6/2025
3509,2/15/2022 22:12,P0327,2,americanexpress,3.74284E+14,F,7.13,3,8.19,1/6/2025
3510,2/15/2022 23:33,P0384,3,mastercard,5.10875E+15,F,4.83,1,5.19,1/6/2025
3511,2/16/2022 3:15,P0372,4,visa,4.0416E+12,F,5.75,1,6.89,1/6/2025
3512,2/16/2022 3:30,P0553,6,americanexpress,3.74284E+14,T,6.79,1,7.99,1/6/2025
3513,2/16/2022 7:23,P0410,6,visa,4.04159E+12,F,2.95,1,4.09,1/6/2025
3514,2/16/2022 7:26,P0395,6,,3.02122E+13,F,2.55,1,3.59,1/6/2025
3515,2/16/2022 9:15,P0602,7,,6.76399E+15,F,15.81,5,17.59,1/6/2025
3516,2/16/2022 10:18,P0217,3,mastercard,5.04837E+15,F,14.96,1,16.49,1/6/2025
3517,2/16/2022 10:55,P0187,9,americanexpress,3.74288E+14,T,4.17,2,4.89,1/6/2025
3518,2/16/2022 11:02,P0647,7,visa,4.04159E+15,F,8.91,1,10.29,1/6/2025
3519,2/16/2022 13:15,P0227,4,,3.58721E+15,F,7.59,4,8.29,1/6/2025
3520,2/16/2022 13:46,P0548,9,visa,4.04159E+12,F,12.25,3,13.89,1/6/2025
3521,2/16/2022 14:57,P0321,9,americanexpress,3.74288E+14,F,17.35,1,18.29,1/6/2025
3522,2/16/2022 15:24,P0534,8,visa,4.04159E+12,F,7.63,1,8.29,1/6/2025
3523,2/16/2022 17:30,P0524,5,mastercard,5.10875E+15,F,10.66,2,11.59,1/6/2025
3524,2/16/2022 17:32,P0227,6,americanexpress,3.74284E+14,F,7.59,2,8.29,1/6/2025
3525,2/16/2022 20:56,P0481,2,americanexpress,3.74288E+14,F,17.2,2,18.19,1/6/2025
3526,2/16/2022 22:35,P0354,7,mastercard,5.10875E+15,T,15.35,2,17.09,1/6/2025
3527,2/17/2022 2:16,P0287,5,visa,4.04159E+12,F,13.95,5,14.89,1/6/2025
3528,2/17/2022 4:34,P0280,5,visa,4.0416E+12,F,6.26,4,7.59,1/6/2025
3529,2/17/2022 5:19,P0152,4,visa,4.0416E+15,F,16.33,3,17.99,1/6/2025
3530,2/17/2022 5:44,P0263,5,mastercard,5.04837E+15,F,2.27,1,3.09,1/6/2025
3531,2/17/2022 6:06,P0379,5,americanexpress,3.74284E+14,F,6.12,1,7.49,1/6/2025
3532,2/17/2022 7:35,P0111,7,visa,4.0416E+12,F,11.74,1,13.09,1/6/2025
3533,2/17/2022 7:37,P0095,6,visa,4.0416E+12,F,3.42,4,4.59,1/6/2025
3534,2/17/2022 8:22,P0186,7,visa,4.04159E+12,F,11.46,1,12.49,1/6/2025
3535,2/17/2022 9:18,P0647,8,visa,4.0416E+12,F,8.91,2,10.29,1/6/2025
3536,2/17/2022 12:10,P0139,5,visa,4.04159E+15,T,4.69,6,4.99,1/6/2025
3537,2/17/2022 14:21,P0228,6,mastercard,5.04837E+15,F,0.09,1,1.09,1/6/2025
3538,2/17/2022 15:16,P0275,9,visa,4.0416E+15,F,9.06,2,10.49,1/6/2025
3539,2/17/2022 15:31,P0205,9,mastercard,5.04838E+15,F,16.68,1,18.09,1/6/2025
3540,2/17/2022 18:00,P0181,7,americanexpress,3.74288E+14,F,1.62,2,1.79,1/6/2025
3541,2/17/2022 18:31,P0601,3,mastercard,5.04837E+15,F,4.54,2,4.99,1/6/2025
3542,2/17/2022 19:10,P0410,5,americanexpress,3.74283E+14,F,2.95,2,4.09,1/6/2025
3543,2/17/2022 23:32,P0388,8,americanexpress,3.74288E+14,F,17.9,1,19.39,1/6/2025
3544,2/17/2022 23:33,P0343,8,mastercard,5.04838E+15,F,3.66,2,4.79,1/6/2025
3545,2/17/2022 23:36,P0237,1,visa,4.04159E+15,F,10.43,2,11.49,1/6/2025
3546,2/18/2022 1:15,P0457,7,americanexpress,3.74283E+14,T,2.02,2,2.59,1/6/2025
3547,2/18/2022 2:28,P0697,4,americanexpress,3.74289E+14,F,19.48,5,21.29,1/6/2025
3548,2/18/2022 2:51,P0195,2,,3.56357E+15,F,17.91,3,19.39,1/6/2025
3549,2/18/2022 3:44,P0667,6,mastercard,5.10876E+15,F,12.7,4,14.39,1/6/2025
3550,2/18/2022 5:47,P0100,8,visa,4.0416E+15,F,12.05,3,13.59,1/6/2025
3551,2/18/2022 6:57,P0406,6,visa,4.0416E+15,F,7.19,2,8.19,1/6/2025
3552,2/18/2022 10:01,P0352,7,mastercard,5.10876E+15,F,2.04,1,2.59,1/6/2025
3553,2/18/2022 11:14,P0332,4,mastercard,5.04837E+15,T,16.62,4,18.09,1/6/2025
3554,2/18/2022 11:20,P0313,6,americanexpress,3.74288E+14,F,8.53,2,9.59,1/6/2025
3555,2/18/2022 11:51,P0232,5,americanexpress,3.74288E+14,F,1.66,1,1.89,1/6/2025
3556,2/18/2022 11:56,P0409,4,americanexpress,3.74289E+14,F,18.03,1,19.69,1/6/2025
3557,2/19/2022 0:31,P0089,5,americanexpress,3.74289E+14,F,12.63,1,14.29,1/6/2025
3558,2/19/2022 0:36,P0495,8,visa,4.04159E+15,F,4.23,2,4.99,1/6/2025
